,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
ENSG00000189195,34.87090295,1.573554739,0.364094093,4.321835397,1.41E-07,0.000262301,ETV5
ENSG00000177990,34.90718129,1.636667584,0.378829222,4.320330869,1.42E-07,0.000263867,ASPA
ENSG00000179826,10.89035046,1.876160881,0.434607508,4.316908584,1.42E-07,0.000267526,SPTBN5
ENSG00000279010,335.3991689,1.406686139,0.326043117,4.314417532,1.42E-07,0.000269627,HSPA1B
ENSG00000104899,18.88205389,4.088567878,0.947876624,4.313396676,1.42E-07,0.000270409,RND2
ENSG00000116641,945.9012768,1.328514477,0.307996377,4.313409435,1.42E-07,0.000270409,RHBDL1
ENSG00000139908,147.2429072,1.200942414,0.27862422,4.310258508,1.43E-07,0.000273804,KLHDC9
ENSG00000248592,197.8892326,1.518804565,0.352548168,4.308076743,1.43E-07,0.000275878,CYP4F29P
ENSG00000250127,18.13140054,1.797837778,0.417334068,4.307910416,1.43E-07,0.000275878,TOX2
ENSG00000211445,23.37844051,1.543777643,0.358778993,4.302865201,1.43E-07,0.000281654,SPDYE5
ENSG00000279873,43.44765531,1.844692241,0.42911031,4.29887653,1.43E-07,0.000285793,MARVELD2
ENSG00000166483,1366.297676,1.549789601,0.360802917,4.295390993,1.44E-07,0.000289827,TGFBR3
ENSG00000137825,22.00287163,3.394338928,0.792665393,4.282183832,1.44E-07,0.000303707,SGSM1
ENSG00000177084,702.2287698,1.115873431,0.260697018,4.280345979,1.49E-07,0.000305713,GTSF1L
ENSG00000160408,2176.372044,1.071486547,0.250353197,4.279899599,1.50E-07,0.00030607,RILPL1
ENSG00000227471,43.85603345,1.143002059,0.267162551,4.278301934,1.52E-07,0.000307759,LOC155060
ENSG00000215241,24.84008253,1.391401438,0.325327789,4.276921564,1.53E-07,0.000309156,CARMIL1
ENSG00000244405,35.49072496,2.06688872,0.483640938,4.273601667,1.54E-07,0.000313014,ANGPTL6
ENSG00000108381,61.05124043,1.526212199,0.35763698,4.267489896,1.54E-07,0.000320909,WFDC21P
ENSG00000137877,36.2722336,2.935493292,0.688107734,4.266037348,1.54E-07,0.000322737,INE1
ENSG00000231555,1604.212235,2.942165472,0.690237645,4.262539854,1.56E-07,0.000327559,ARHGAP24
ENSG00000108830,30.98063981,1.457769298,0.343130416,4.248440912,1.56E-07,0.000346567,LINC00494
ENSG00000103269,48.20491675,2.676636433,0.630268476,4.246819468,1.62E-07,0.000348796,C1QTNF6
ENSG00000162755,25.88865161,1.409775251,0.33201849,4.246074516,1.65E-07,0.00034967,DNHD1
ENSG00000228314,54.63707035,3.534111592,0.832584979,4.244745799,1.66E-07,0.000351453,CHKA
ENSG00000124191,459.0836653,3.011330717,0.710242793,4.239861,1.68E-07,0.000358311,LINC01948
ENSG00000170092,25.0234612,1.266269694,0.298812652,4.237670952,1.70E-07,0.000361001,SLC25A48
ENSG00000274671,72.23374663,2.372361555,0.559832112,4.237630357,1.72E-07,0.000361001,LINC00954
ENSG00000069702,576.7771157,2.754364723,0.650397358,4.234895313,1.73E-07,0.000364538,NPR2
ENSG00000167037,603.6251983,3.510689944,0.828992038,4.234889822,1.77E-07,0.000364538,MGAT4B
ENSG00000124196,63.18316526,3.543669888,0.83699384,4.233806412,1.80E-07,0.000366001,LOC102725072
ENSG00000188026,116.976069,1.03561113,0.244636351,4.233267565,1.84E-07,0.00036658,CAMK2N2
ENSG00000244560,116.4979981,1.559851753,0.36895301,4.227778911,1.87E-07,0.00037533,AMDHD1
ENSG00000079691,661.6718525,1.442618227,0.34124718,4.22748761,1.88E-07,0.000375511,RSKR
ENSG00000130812,104.3256431,1.293441233,0.306167474,4.224619993,1.93E-07,0.000379091,SLC49A3
ENSG00000261040,701.33926,2.28539092,0.541426006,4.221058638,2.02E-07,0.000383577,SLC9A3
ENSG00000224975,70.71576043,1.311380012,0.310714165,4.220535007,2.06E-07,0.000383849,ESRG
ENSG00000138639,3114.678241,1.296344145,0.307165994,4.220337435,2.06E-07,0.000383877,LPAR2
ENSG00000235621,1460.417556,1.094247103,0.259301265,4.219983659,2.09E-07,0.00038417,PCDHA4
ENSG00000133466,276.2480746,1.319666338,0.312969722,4.216594281,2.09E-07,0.000388518,CHRNE
ENSG00000179532,696.6541861,1.172373158,0.278053498,4.216358243,2.11E-07,0.00038852,SFI1
ENSG00000110721,405.7838838,1.102241559,0.261536516,4.214484379,2.11E-07,0.000390164,ITIH4
ENSG00000248727,11.32740313,1.829927461,0.434193861,4.214540154,2.11E-07,0.000390164,LINC01537
ENSG00000145832,62.67880282,4.26356948,1.012542317,4.210756832,2.14E-07,0.000395117,LHFPL5
ENSG00000228784,78.70936598,1.555575461,0.369880175,4.205620002,2.20E-07,0.000402601,HCN3
ENSG00000159899,40.16874574,1.839323703,0.437485001,4.204312605,2.20E-07,0.000404435,DM1-AS
ENSG00000161013,1905.463314,1.110616041,0.264166053,4.20423453,2.23E-07,0.000404435,AP1G2-AS1
ENSG00000161103,34.19777062,4.064904724,0.968642682,4.19649557,2.32E-07,0.000417181,SLC29A3
ENSG00000163888,14.03991895,3.883384987,0.927166696,4.188443141,2.33E-07,0.000430227,LCTL
ENSG00000139344,73.36170312,1.105486175,0.264424313,4.180728174,2.34E-07,0.000443351,PPIP5K1
ENSG00000167524,122.4035406,1.335942393,0.319856413,4.176694103,2.35E-07,0.000450932,KANK2
ENSG00000169026,108.6247539,2.460683641,0.589744197,4.172459268,2.47E-07,0.000457613,SYNE4
ENSG00000066230,11.24239277,2.573404697,0.617083219,4.170271721,2.49E-07,0.000461312,SAMD7
ENSG00000265992,270.047086,2.071478574,0.497298123,4.165466307,2.50E-07,0.000468954,C1orf56
ENSG00000064547,435.0423417,1.010135053,0.242549636,4.164652926,2.58E-07,0.000470266,BNIP5
ENSG00000204967,39.05966511,1.153240105,0.276927956,4.164404782,2.60E-07,0.000470415,FAM95B1
ENSG00000108556,110.0928802,2.583024356,0.620643499,4.161848727,2.61E-07,0.00047498,MROH9
ENSG00000198089,1234.793151,1.911649282,0.459312771,4.161977208,2.67E-07,0.00047498,LOC101059948
ENSG00000055955,74.29347829,1.659279625,0.399284532,4.155632115,2.71E-07,0.000486211,KIF5A
ENSG00000227467,38.95159911,1.473218471,0.354506,4.155694034,2.72E-07,0.000486211,TRIM72
ENSG00000197753,31.39783231,1.249661616,0.300737322,4.155326011,2.76E-07,0.000486489,SRRM2
ENSG00000143630,47.02168906,1.126300271,0.271284135,4.151736598,2.84E-07,0.000490931,GCNA
ENSG00000263324,47.02168906,1.126300271,0.271284135,4.151736598,2.84E-07,0.000490931,ARRDC3
ENSG00000267395,9.672788395,2.526567573,0.60886345,4.14964566,2.85E-07,0.000494551,TGFBI
ENSG00000258727,296.5472169,1.201588574,0.289855825,4.145469819,2.88E-07,0.000502506,MRO
ENSG00000227518,101.8484815,1.290834734,0.311440937,4.144717598,2.89E-07,0.000503776,RNFT2
ENSG00000198246,210.8488922,1.148078223,0.277156938,4.142339823,2.92E-07,0.000508259,PNPLA7
ENSG00000188501,20.58064789,2.273663345,0.549691923,4.136250232,2.95E-07,0.000520356,LINC02671
ENSG00000168781,567.935881,1.017927974,0.246157223,4.135275668,2.96E-07,0.000522175,PRR18
ENSG00000197256,266.8978239,3.334116452,0.80642169,4.134457809,3.02E-07,0.00052331,KL
ENSG00000181392,19.68084461,2.109480047,0.511023913,4.127947822,3.02E-07,0.000536532,PPP1R18
ENSG00000187033,17.33448962,3.587617607,0.869128533,4.127833194,3.02E-07,0.000536532,LOC100129434
ENSG00000143443,212.4039813,1.106792038,0.268333005,4.124695873,3.03E-07,0.000542695,ABHD14A-ACY1
ENSG00000189325,52.33160367,6.396535091,1.550792308,4.124688431,3.07E-07,0.000542695,USP3-AS1
ENSG00000223839,26.00217641,3.002318966,0.728366945,4.121986846,3.10E-07,0.000547462,ZACN
ENSG00000117501,6.233564042,4.623541882,1.122863649,4.117634306,3.27E-07,0.000556243,ASB16
ENSG00000268655,27.44602562,3.226516845,0.783653014,4.117277402,3.32E-07,0.000556691,TGIF1
ENSG00000155980,32.69407487,2.951909715,0.717941222,4.111631463,3.39E-07,0.000568372,TLCD5
ENSG00000177238,221.371725,2.873118656,0.69911275,4.109664225,3.42E-07,0.000571965,CHST2
ENSG00000167978,22946.6283,1.04064808,0.253362434,4.107349561,3.59E-07,0.000576873,LOC103344931
ENSG00000147174,66.39119382,1.467634071,0.357495449,4.105322386,3.87E-07,0.000581527,MRC2
ENSG00000113369,10885.92715,1.110468024,0.270578134,4.10405677,3.90E-07,0.000584289,FAM174B
ENSG00000120708,3870.635506,2.693766304,0.656711615,4.10190142,4.00E-07,0.000588892,KLF14
ENSG00000134042,50.91212434,4.251242192,1.03636692,4.102062802,4.03E-07,0.000588892,LGALS9C
ENSG00000135119,158.4634194,1.489393089,0.363244715,4.1002471,4.06E-07,0.000592682,LOC441242
ENSG00000130653,922.8809045,1.126903621,0.274947266,4.098617297,4.09E-07,0.000595737,PTGR1
ENSG00000224714,21.66238475,4.576953053,1.120213934,4.085784789,4.12E-07,0.000626697,ASTL
ENSG00000176381,18.93880402,6.217692485,1.524662317,4.078078414,4.14E-07,0.000645039,CD200
ENSG00000133116,28.44332283,5.066934274,1.242614466,4.077639858,4.19E-07,0.000645205,MDK
ENSG00000230341,12.33607425,20.29876135,4.978237026,4.077499974,4.27E-07,0.000645205,MAP2K6
ENSG00000234000,12.33607425,20.29876135,4.978237026,4.077499974,4.30E-07,0.000645205,AGBL3
ENSG00000233251,127.734563,1.110978716,0.272499414,4.076994875,4.35E-07,0.000646139,LINC01089
ENSG00000114786,60.51389048,1.741304168,0.427981027,4.068648043,4.47E-07,0.000666825,PPP1R1A
ENSG00000259248,59.04600981,1.07213519,0.263615851,4.067036126,4.57E-07,0.000670968,CDIP1
ENSG00000186919,88.92082323,2.45347323,0.603604724,4.064701838,4.61E-07,0.000676496,LPL
ENSG00000161664,36.36105412,1.43370017,0.352860055,4.063084363,4.62E-07,0.00067852,KLLN
ENSG00000177426,1248.572454,1.094398892,0.269655424,4.058508735,4.70E-07,0.000690465,GOLGA8A
ENSG00000181264,35.03678024,2.350789723,0.579442517,4.056985215,4.73E-07,0.000693495,CA14
ENSG00000175040,2854.735788,1.255825298,0.309719373,4.054719878,4.76E-07,0.00069975,SEC31B
ENSG00000260917,154.6724147,1.006728854,0.248336276,4.053893657,4.78E-07,0.000701727,CFAP73
ENSG00000011028,126.3867163,3.22294713,0.795606182,4.05093274,4.94E-07,0.000709151,CHKB-CPT1B
ENSG00000185442,81.47926942,2.40064848,0.592863527,4.049242987,5.00E-07,0.000713276,PASK
ENSG00000266265,52.72954426,2.629056392,0.649647774,4.046895099,5.08E-07,0.000718424,KLK4
ENSG00000171916,19.27438828,3.112507706,0.76971129,4.043733992,5.12E-07,0.000725615,TRAPPC12
ENSG00000272693,216.8138446,3.03598112,0.750869341,4.043288167,5.15E-07,0.000726484,SNRNP70
ENSG00000106853,19.39584853,1.483315244,0.367037252,4.041320704,5.24E-07,0.000730352,ALDH3A2
ENSG00000188886,7.641257721,3.480867473,0.862104281,4.037640861,5.30E-07,0.000740016,GSDMA
ENSG00000091972,2512.912506,1.271199516,0.314865639,4.037276095,5.31E-07,0.000740647,COL8A2
ENSG00000110492,105.1947646,2.10203407,0.521977595,4.02705804,5.31E-07,0.000769257,VPS52
ENSG00000108984,486.1882483,1.705612615,0.423706224,4.025460378,5.37E-07,0.000773421,TNS4
ENSG00000146856,55.65661487,1.662228568,0.413495546,4.019943104,5.52E-07,0.000789561,PIP5KL1
ENSG00000212694,335.5485845,1.348009594,0.335649434,4.016123537,5.52E-07,0.000798581,GPSM3
ENSG00000135447,10.0168698,3.16780397,0.788914887,4.015393832,5.55E-07,0.000799476,CYP1B1-AS1
ENSG00000274336,531.4459741,1.704332687,0.424533221,4.01460381,5.84E-07,0.00080102,BMPR1A
ENSG00000175445,355.1693344,5.046575184,1.257559315,4.012991773,6.00E-07,0.000805362,CENATAC
ENSG00000283059,471.439414,3.281292932,0.818875354,4.007072524,6.03E-07,0.000818493,SLC46A1
ENSG00000175265,783.4989324,1.688274937,0.421447403,4.005897117,6.08E-07,0.000822015,PPIAL4G
ENSG00000118298,175.344465,1.980445958,0.494409904,4.005676147,6.16E-07,0.000822224,ZNF566-AS1
ENSG00000075826,227.0139634,1.520315855,0.379582625,4.005230362,6.28E-07,0.000823216,PELI3
ENSG00000186710,35.46246722,2.810238341,0.701793416,4.004366923,6.29E-07,0.000825107,GABRP
ENSG00000254413,142.2235829,1.775464536,0.443479951,4.003483209,6.31E-07,0.000827634,PDXDC2P-NPIPB14P
ENSG00000115687,1367.270016,1.112324875,0.278019351,4.000890119,6.37E-07,0.000835058,LAMA5
ENSG00000167749,39.21953031,3.040634369,0.760163613,3.999973579,6.50E-07,0.000837731,CLEC4G
ENSG00000274891,105.3218643,1.172729836,0.29335259,3.997680186,6.53E-07,0.000844744,CCNL2
ENSG00000104852,4862.01941,1.050658217,0.262907881,3.996297922,6.59E-07,0.000849115,RGMA
ENSG00000072210,748.7272578,1.122532756,0.280948281,3.995513884,6.64E-07,0.000849636,ANKS1B
ENSG00000159842,388.0965916,1.242846594,0.311058978,3.99553358,6.71E-07,0.000849636,ADHFE1
ENSG00000167914,24.57397186,2.162243952,0.541742406,3.991276903,6.73E-07,0.00086368,LINC01730
ENSG00000171812,46.22027267,2.321094487,0.581560342,3.991149873,6.76E-07,0.00086368,MANEA-DT
ENSG00000236014,103.8111027,2.305328379,0.577911236,3.989070011,6.76E-07,0.000870702,CALB1
ENSG00000131746,14.6134965,2.275557936,0.570634634,3.987766952,6.92E-07,0.000874323,SLCO4A1-AS1
ENSG00000167103,37.8900956,1.887452391,0.473637265,3.985016661,7.11E-07,0.000883327,SHISA9
ENSG00000233490,783.1841371,7.149062666,1.794120063,3.984718087,7.26E-07,0.000883846,EMP2
ENSG00000232973,34.58293863,1.12539173,0.282506284,3.983598925,7.52E-07,0.000887427,GCM1
ENSG00000107779,444.2506684,1.40707493,0.353350028,3.982099387,7.55E-07,0.000891853,P4HA3-AS1
ENSG00000186166,156.5216806,1.262571237,0.317188279,3.980510381,7.59E-07,0.000894847,FXYD3
ENSG00000280975,156.5216806,1.262571237,0.317188279,3.980510381,7.60E-07,0.000894847,C1S
ENSG00000076351,187.1211675,1.152011034,0.289447516,3.980034266,7.77E-07,0.000896044,FKBP1B
ENSG00000236334,27.03890456,1.80242403,0.453522378,3.974278049,7.86E-07,0.000916163,ELAVL3
ENSG00000267309,128.9360072,1.026252023,0.258392976,3.971671523,7.87E-07,0.000923182,LINC01609
ENSG00000174516,268.2147405,1.004207777,0.252883044,3.97103642,8.09E-07,0.000925035,TEX52
ENSG00000094755,28.74622515,1.873281413,0.472252846,3.966691633,8.10E-07,0.000939044,SYCP3
ENSG00000196696,438.2976994,1.239584279,0.312492371,3.966766534,8.12E-07,0.000939044,GPRASP1
ENSG00000130702,2025.03643,1.408700008,0.355150659,3.966485691,8.14E-07,0.00093914,GABBR1
ENSG00000182566,56.80076267,3.48568739,0.880230342,3.959971865,8.47E-07,0.000961064,DPEP3
ENSG00000221978,1694.130519,1.013200091,0.255950296,3.958581437,8.51E-07,0.000965675,ZBTB34
ENSG00000182175,10.50130019,1.883752165,0.476008014,3.957395907,8.51E-07,0.000969843,UBE2Q2P1
ENSG00000185046,44.99009591,2.747313852,0.694943151,3.95329294,8.60E-07,0.000984697,FAIM2
ENSG00000147576,69.39155205,1.919302359,0.485543202,3.952897191,8.81E-07,0.00098504,WDR81
ENSG00000275491,10.5185175,3.532963747,0.894282661,3.950611929,8.82E-07,0.000993197,IGFALS
ENSG00000261366,16.34794816,1.4752737,0.373451858,3.950371829,8.83E-07,0.000993547,CCDC191
ENSG00000104327,15.84740664,2.30095915,0.582762494,3.948365195,8.92E-07,0.001000829,RWDD3-DT
ENSG00000232803,9.152677164,3.979256208,1.007938389,3.947916112,8.98E-07,0.001001833,ABCD2
ENSG00000237515,140.2020104,1.154720498,0.293243804,3.937749012,9.10E-07,0.00103714,SLC25A29
ENSG00000213853,210.7438909,3.046338349,0.774538234,3.93310261,9.49E-07,0.001054002,CHRFAM7A
ENSG00000137270,104.6890896,2.072037867,0.526914162,3.932401172,9.57E-07,0.001056404,GHET1
ENSG00000246211,10.53609423,1.986932766,0.505769431,3.92853471,9.69E-07,0.001072153,OR7D2
ENSG00000089356,8.902359034,2.251152257,0.57357636,3.924764713,1.02E-06,0.001087686,HLA-DQB1
ENSG00000182326,15.99787592,1.799052032,0.458527574,3.923541643,1.02E-06,0.001091475,LOC102724323
ENSG00000224455,93.13334877,2.229675848,0.568292555,3.923464819,1.03E-06,0.001091475,CELF5
ENSG00000119782,59.5551141,1.543784377,0.393510904,3.923104442,1.05E-06,0.001092411,THBS4
ENSG00000196361,44.22573246,4.033327571,1.029287249,3.918563624,1.05E-06,0.001111062,L3MBTL1
ENSG00000253103,112.3220662,1.189756582,0.30380392,3.916198916,1.06E-06,0.001119867,AMT
ENSG00000283297,16.11881596,1.674741574,0.42779413,3.914830659,1.07E-06,0.001124803,GNPTAB
ENSG00000139351,39.03806325,2.361439156,0.60434371,3.907443924,1.09E-06,0.001155331,NUDT17
ENSG00000198932,851.9482866,2.150847115,0.55061087,3.906292506,1.10E-06,0.001159378,SPIN4
ENSG00000204681,1065.704506,1.436959867,0.36789405,3.90590679,1.14E-06,0.001159761,SLC35D2
ENSG00000141096,25.90890112,1.943555182,0.498015022,3.902603525,1.15E-06,0.001172743,SBK1
ENSG00000177125,1258.24172,1.371776106,0.351659011,3.900870056,1.16E-06,0.001180429,KCNH2
ENSG00000189136,27.86824155,1.740591645,0.446533834,3.89800618,1.16E-06,0.00119222,LINC01625
ENSG00000135472,6.338270536,5.221077136,1.341153997,3.892973623,1.22E-06,0.001214942,ZNF396
ENSG00000167716,1456.598986,1.360922294,0.349651454,3.892225468,1.24E-06,0.001217168,GNAO1
ENSG00000099769,12.86904218,2.562152327,0.658671644,3.889877986,1.24E-06,0.001226055,GOLGA8B
ENSG00000268173,29.36792434,7.42699308,1.909324983,3.889852773,1.24E-06,0.001226055,LINC02099
ENSG00000163617,1656.52027,1.926643557,0.495491599,3.888347571,1.28E-06,0.001231372,RBFOX3
ENSG00000226026,48.18076239,1.102034685,0.283529703,3.886840328,1.29E-06,0.001236115,LIMCH1
ENSG00000173208,265.2520801,1.462178595,0.376303644,3.885634955,1.29E-06,0.00124133,UCP3
ENSG00000197119,568.3102404,1.210380627,0.311519359,3.885410622,1.30E-06,0.001241704,FAM156A
ENSG00000166664,33.97900299,2.865821039,0.73762331,3.885209429,1.30E-06,0.00124196,GRIK3
ENSG00000281189,53.74809674,1.255455271,0.323816723,3.877055079,1.30E-06,0.001278751,EVC
ENSG00000188000,24.68921447,2.312341373,0.59655717,3.876143793,1.31E-06,0.001281961,ADCY4
ENSG00000225824,3967.381894,4.730260598,1.220314923,3.87626219,1.34E-06,0.001281961,PIK3CD-AS2
ENSG00000231964,22.02236442,1.69097124,0.436514679,3.873801553,1.35E-06,0.001290363,CCDC85C
ENSG00000276446,22.02236442,1.69097124,0.436514679,3.873801553,1.40E-06,0.001290363,ROBO2
ENSG00000161082,63.84266405,3.227531474,0.833397429,3.872739899,1.40E-06,0.001293946,SCN4A
ENSG00000113296,12.53763965,2.086312328,0.539124793,3.869813366,1.42E-06,0.001307627,TMEM125
ENSG00000185513,184.6593903,1.086976309,0.281422225,3.862439462,1.43E-06,0.001344442,SLC5A5
ENSG00000145020,99.73291581,1.416111618,0.366823668,3.860469593,1.43E-06,0.001352841,GAB2
ENSG00000111670,3031.484355,1.093777108,0.283368746,3.859907366,1.44E-06,0.001354436,EPS8L2
ENSG00000186364,95.42406561,1.161004451,0.300910248,3.858308113,1.45E-06,0.001362359,ZNRF3
ENSG00000186767,459.1784758,1.710409383,0.44348241,3.856769384,1.47E-06,0.001369288,LUC7L3
ENSG00000130958,822.9602978,1.378755812,0.357648734,3.855055763,1.49E-06,0.001376397,SYNGR3
ENSG00000188322,229.6138879,1.53796626,0.399088304,3.85369915,1.52E-06,0.001381557,CDKN2A
ENSG00000055118,991.7313004,2.528955553,0.657046183,3.848976858,1.53E-06,0.001403315,CCDC78
ENSG00000238099,11.270043,2.504532852,0.651116696,3.846519167,1.53E-06,0.001413182,AGAP9
ENSG00000186496,26.55310322,1.150309537,0.299241363,3.844086011,1.54E-06,0.001424696,LINC02582
ENSG00000087258,1476.589347,4.153124412,1.080658569,3.84314207,1.54E-06,0.001427633,PDE6B-AS1
ENSG00000215252,1196.727603,1.488890012,0.38863032,3.831121591,1.54E-06,0.001489348,PCDHB1
ENSG00000272221,79.20768078,1.4560293,0.380471969,3.826902946,1.56E-06,0.001512385,RBM5-AS1
ENSG00000253490,21.66119056,2.490216182,0.651131408,3.82444488,1.56E-06,0.001523918,LCK
ENSG00000167281,28.82199387,1.187347411,0.310525518,3.823670972,1.57E-06,0.001527803,LINC02275
ENSG00000064042,121.2953477,4.238624692,1.10933411,3.82087295,1.58E-06,0.001543407,GRM3
ENSG00000175564,90.41672115,1.01767046,0.26634028,3.820940864,1.59E-06,0.001543407,RXRA
ENSG00000268350,340.4263252,1.013762346,0.265630468,3.816438502,1.65E-06,0.001566745,SLC4A1
ENSG00000163873,660.6046799,4.873826,1.277162847,3.816135124,1.67E-06,0.001566817,SPON1
ENSG00000072840,126.769335,4.122683761,1.080576179,3.81526434,1.71E-06,0.001568888,DBI
ENSG00000129467,39.33245651,1.883323377,0.49366309,3.814997343,1.72E-06,0.001568888,MAB21L3
ENSG00000231789,71.39269744,1.724357498,0.45195326,3.815344748,1.73E-06,0.001568888,GPRASP2
ENSG00000205476,602.3561178,1.39341421,0.365378592,3.813617551,1.76E-06,0.001576346,CCDC141
ENSG00000185008,2.985968181,4.145303359,1.087327984,3.812376229,1.76E-06,0.001583354,LINC02532
ENSG00000007314,157.7942873,1.203676541,0.316058994,3.80839199,1.78E-06,0.001607188,GHR
ENSG00000179178,11.8075872,4.403313194,1.156482318,3.807505852,1.81E-06,0.001612008,GPR3
ENSG00000105641,92.66572245,2.910752186,0.76526629,3.803580824,1.85E-06,0.001633937,CEP95
ENSG00000033327,4926.645728,1.410123389,0.370922164,3.801669261,1.86E-06,0.001643707,ZC3H12B
ENSG00000177106,368.0462716,1.325447292,0.34871182,3.800981827,1.88E-06,0.001646742,LOC102723566
ENSG00000183579,56.19326768,1.252340046,0.329483183,3.800922502,1.94E-06,0.001646742,METTL8
ENSG00000108848,1856.229414,1.12381334,0.295733681,3.800085722,1.97E-06,0.001651163,GDPD3
ENSG00000127561,134.6548126,1.501864454,0.395471553,3.797654834,1.97E-06,0.001664704,SYNE2
ENSG00000147889,175.7006471,1.652613124,0.435517017,3.794600575,2.00E-06,0.001682387,DCUN1D3
ENSG00000162004,47.33570458,1.557342347,0.410570289,3.793119932,2.01E-06,0.001690324,TF
ENSG00000204172,94.05331647,1.436365221,0.378911751,3.79076452,2.03E-06,0.001704618,THNSL2
ENSG00000261780,17.63160594,2.782205519,0.734927773,3.785685642,2.06E-06,0.001733774,FRMD4A
ENSG00000242686,6.034507711,4.571537648,1.208542209,3.782687616,2.07E-06,0.001753783,SSC5D
ENSG00000171815,89.52074787,1.993381945,0.527276487,3.780525008,2.10E-06,0.001766024,ZNF32-AS2
ENSG00000281691,59.14434238,1.379922245,0.365057036,3.780018213,2.13E-06,0.001768601,FAM209A
ENSG00000182866,1601.738944,1.285195886,0.34028823,3.77678618,2.15E-06,0.001788604,JMJD1C-AS1
ENSG00000248319,16.84718553,1.564780442,0.414380617,3.776191204,2.15E-06,0.001790816,NEB
ENSG00000198822,23.46749424,4.854612191,1.285749009,3.775707512,2.17E-06,0.001791204,RFTN2
ENSG00000186350,2535.25609,2.162686657,0.572851748,3.775299045,2.17E-06,0.001792083,LINC00885
ENSG00000004939,36.84416963,2.727742022,0.722790231,3.773905491,2.17E-06,0.001801095,IL17REL
ENSG00000262655,95.21346477,1.3924287,0.369027291,3.773240449,2.19E-06,0.00180487,VWC2L
ENSG00000155368,2685.889031,1.36347482,0.361710261,3.76952209,2.19E-06,0.001828301,B3GAT2
ENSG00000173212,75.70130306,1.020984198,0.270857529,3.769451057,2.20E-06,0.001828301,CAPN9
ENSG00000158301,50.69569999,1.21470354,0.322942383,3.761363033,2.22E-06,0.001873459,ENC1
ENSG00000163492,878.6505477,1.625582047,0.432365343,3.759741788,2.22E-06,0.001884573,ANKRD53
ENSG00000235142,29.15923682,1.870253815,0.497673679,3.757992218,2.23E-06,0.001892431,PTPRG
ENSG00000112964,16.63227942,1.45917611,0.388416033,3.75673501,2.25E-06,0.001899121,SIAH1
ENSG00000181773,44.94038846,1.728641846,0.460124277,3.756902068,2.25E-06,0.001899121,PLG
ENSG00000258890,857.7695738,1.204278451,0.320942591,3.752317345,2.25E-06,0.00192817,GBP2
ENSG00000102053,224.9730271,1.434564295,0.38233594,3.752104225,2.26E-06,0.001928724,GRIN2C
ENSG00000225032,89.6270663,1.50940547,0.402441198,3.75062364,2.26E-06,0.001937191,CAPN10-DT
ENSG00000123600,1605.723277,1.005416579,0.268286768,3.747544408,2.29E-06,0.001955313,MTERF2
ENSG00000102886,74.34679416,1.343572951,0.359562028,3.736693108,2.30E-06,0.00202748,LRAT
ENSG00000054654,5196.219608,1.327569539,0.35561374,3.733178414,2.32E-06,0.002050799,RDH5
ENSG00000188215,1341.267594,3.439957878,0.921643496,3.732417029,2.34E-06,0.002055596,RBP5
ENSG00000091513,9.213031337,3.035499836,0.813783597,3.730106931,2.38E-06,0.002069073,AGAP5
ENSG00000144115,344.0213491,2.305054466,0.618849794,3.724739812,2.38E-06,0.002107764,LINC01361
ENSG00000151474,92.64309335,1.988473016,0.533951642,3.724069483,2.39E-06,0.00211128,TBC1D3I
ENSG00000179954,46.23059401,2.67623787,0.719091913,3.721690956,2.39E-06,0.002126345,C19orf71
ENSG00000230565,26.56423603,1.242983914,0.334380852,3.717270018,2.40E-06,0.002160325,FAM71F2
ENSG00000124103,35.54081384,1.3597617,0.365929411,3.715912574,2.40E-06,0.002168646,SUSD2
ENSG00000272767,13.3762374,2.067670274,0.556441257,3.715882399,2.43E-06,0.002168646,SKAP1
ENSG00000183091,104.8170544,1.49331369,0.402260928,3.71230111,2.43E-06,0.002195962,DAW1
ENSG00000162944,13.77971396,1.517609687,0.40887781,3.711645998,2.45E-06,0.002200451,CFAP44
ENSG00000224652,14.72772327,3.88816028,1.04762227,3.711414307,2.45E-06,0.002201263,RTEL1-TNFRSF6B
ENSG00000206511,43.2893892,1.525292709,0.412119448,3.701093743,2.46E-06,0.002277832,SORBS3
ENSG00000188263,7.793580424,4.933787153,1.337644568,3.688414149,2.51E-06,0.002374208,AOC3
ENSG00000174453,2.472256927,3.871419501,1.04972922,3.688017278,2.52E-06,0.00237491,SEZ6
ENSG00000269881,9.65569835,3.787132106,1.028280311,3.682976389,2.56E-06,0.002415893,RGS11
ENSG00000112309,58.91108894,1.280458505,0.348334549,3.675944601,2.59E-06,0.002470185,TCF23
ENSG00000135773,14.34866772,5.225547395,1.42470045,3.667821818,2.59E-06,0.002536449,GSTT4
ENSG00000171617,707.0532693,1.3991744,0.381633436,3.666278343,2.62E-06,0.002549095,C2orf76
ENSG00000144031,35.74281329,2.096464411,0.572080017,3.664634923,2.63E-06,0.002561446,RECQL4
ENSG00000144724,266.2614326,2.17907502,0.595059749,3.661943228,2.68E-06,0.002582608,VARS2
ENSG00000196470,1018.666842,1.330125266,0.363238421,3.661851802,2.68E-06,0.002582608,LRRC37A
ENSG00000122194,13.98689946,1.659193214,0.453556124,3.658187214,2.70E-06,0.00261429,SFN
